reward/env_8,reward/env_0,reward/env_1,reward/env_2,reward/env_3,reward/env_4,reward/env_5,reward/env_6,reward/env_7,reward/env_9,reward/env_10,reward/env_11,reward/env_12,reward/env_13,reward/env_14,reward/env_15,train/entropy_loss,train/clip_range,train/value_loss,train/std,train/loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length,time/total_timesteps,eval/success_rate
,,,,,,,,,,,,,,,1177.8249148689451,-3.8489474846050142,0.2,1269.1214737653731,0.49444201588630676,804.4429321289062,0.0003,0.024049561,0.2611236572265625,0.8028062134981155,0.004701265057974524,1880,,,,
,,,,,,,,,1196.6336593728831,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1194.0002937354107,,,,,,,,,,,,,,,,,,
1196.0236206397062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1178.7383121061112,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1200.7922370903875,,,,,,,,,,,,,,,,,
,,,,,,,,1230.8640937824048,,,,,,,,,,,,,,,,,,,,,,
,,,1243.4442314204152,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1192.173920523332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,994.2756000732795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1189.6900774591313,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1238.1911549333865,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1162.328490947148,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1226.3239281733809,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1166.1983095762394,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1214.1541594940786,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1175.9626703734125,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1217.7846994294973,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1219.5312000746203,,,,,,,,,,,,,,,
1194.279731098843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1221.5082920814082,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1186.0238561005906,,,,,,,,,,,,,,,,,
,,,1174.227044874502,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1231.711570793421,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1179.53877832039,,,,,,,,,,,,,,,,,,,,,,,,
,,973.3446345686409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1190.2694140431418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1264.2797631838102,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,939.4833662053104,,,,,,,,,,,,,,,,,,,,
,,,,,,,1216.853413995216,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1233.0923769120611,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,972.4149113812991,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1203.694240780114,,,,,,,,,,,,,,,,,,
,,,,1158.2482838880626,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1179.82045285722,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1222.8150482313738,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1206.526776759932,,,,,,,,,,,,,,,
1225.8119393573638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1215.2001929199012,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1192.9356690591987,,,,,,,,,,,,,,,,,,,,,,
,,,,,1167.313398254172,,,,,,,,,,,,,,,,,,,,,,,,,
,1246.9548992463717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1037.5715280953673,,,,,,,,,,,,,,,,,,,,,,,,
,,1248.2152952138658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1196.247506579863,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,956.5364555574357,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1212.1696605228567,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1224.3638805079222,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,988.9726738503838,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1205.0651321676637,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1186.5814253656586,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1220.0644580024998,,,,,,,,,,,,,,,,
1217.6690219476643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1250.001046932653,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,946.841939332214,,,,,,,,,,,,,,,,,,,,,,
,,,1238.7241535916778,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1214.781454156683,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1180.1248614846731,,,,,,,,,,,,,,,,,,,,,,,
,,1187.0208855746316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1215.7410241685109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1277.217088787763,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1199.7209452004759,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1184.4247684564975,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,960.7580162941262,,,,,,,,,,,,,,,
,,,,,,,,,964.5958248354531,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1176.2485189144875,,,,,,,,,,,,,,,,,
959.0795946410035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1215.7759925992507,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1248.0545771350733,,,,,,,,,,,,,,,,
,,,,1224.8797688664604,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1202.374574211175,,,,,,,,,,,,,,,,,,,,,,
,,,1223.2973587273507,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1173.5776759090675,,,,,,,,,,,,,,,,,,,,,,,,,
,,1184.8570843672014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1196.134971070484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1226.592376218185,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1167.928130984305,,,,,,,,,,,,,,,,,,,,,
,,,,,,1190.3692054566593,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1223.3366414378318,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1217.877236557098,,,,,,,,,,,,,,,,,,
1189.5548396963682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1226.0465011600927,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,953.1038130236695,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1246.2902241867243,,,,,,,,,,,,,,,
,,,,,,,,,,,1206.0512869861395,,,,,,,,,,,,,,,,,,,
,1161.9282462947226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,982.6574501246084,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1235.1861720329148,,,,,,,,,,,,,,,,,,,,,,
,,,1215.5187326179264,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1222.7340318109657,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,936.7283229480779,,,,,,,,,,,,,,,,,,,,,
,,1198.3582307712145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1228.924118480742,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1208.550902102506,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1174.792730923277,,,,,,,,,,,,,,,,,
,,,,,,,,,,1213.4973798623994,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1250.4296927793598,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1176.261845159031,,,,,,,,,,,,,,,
1208.163808744708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1217.0493231042872,,,,,,,,,,,,,,,,
,,,,,,,,,,,1231.76633680412,,,,,,,,,,,,,,,,,,,
,1199.9221069295281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1201.1479867463117,,,,,,,,,,,,,,,,,,,,,,
,,,1222.353333570653,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1246.759540049319,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1199.8310813434723,,,,,,,,,,,,,,,,,,,,,
,,,,,1198.6254337031392,,,,,,,,,,,,,,,,,,,,,,,,,
,,1232.347916586883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,987.5668077986317,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1185.0174720668997,,,,,,,,,,,,,,,,,
,,,,,,990.4477555873375,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1159.9098916819435,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1177.7064811850348,,,,,,,,,,,,,,,
,,,,,,,,,,1234.0894947750633,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1224.432502393018,,,,,,,,,,,,,,,,,,
1001.0820319239931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1201.4645798516406,,,,,,,,,,,,,,,,,,,
,,,,,,,,1220.4472713692508,,,,,,,,,,,,,,,,,,,,,,
,1204.3100080559675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1173.4515373467318,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1235.915033682729,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1233.5003069855716,,,,,,,,,,,,,,,,,,,,,
,,1179.2160069914107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.3371731900004,49.03,6192000,1.0
,,,,1257.0247689063494,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1183.8903343363131,,,,,,,,,,,,,,,,,
,,,,,,,,,,1183.9374790916313,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1165.8754920658462,,,,,,,,,,,,,,,,,,
,,,,,,,976.7609758173825,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1220.3776208185368,,-3.8404050732031463,0.2,4379.915314531327,0.4938642084598541,3854.9775390625,0.0003,0.006699199,0.081573486328125,0.516410768032074,-0.0013481948203661887,1890,,,,
,,,,,,1206.165604850481,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1237.318992941939,,,,,,,,,,,,,,,
1227.3779073424405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1197.3004790417513,,,,,,,,,,,,,,,,,,,
,,,1160.2845348986018,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1208.739636591158,,,,,,,,,,,,,,,,,,,,,,
,1208.4691261375483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1206.2335879053517,,,,,,,,,,,,,,,,,,,,,
,,1192.9491544123518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1248.128728817067,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1222.0605348548543,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,976.4318697137398,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1221.3439391977931,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,735.5203625922181,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1213.1964396222656,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1179.333865393485,,,,,,,,,,,,,,,,
,,,,,,1220.3475942174405,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1192.2809560021872,,,,,,,,,,,,,,,
1197.707294459221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1205.6923678954836,,,,,,,,,,,,,,,,,,,
,,,1198.852307796751,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1185.3372178466238,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1165.765697805587,,,,,,,,,,,,,,,,,,,,,
,1224.9959332695212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1172.6076387214255,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1191.4385067729395,,,,,,,,,,,,,,,,,,,,,,,
,,1248.7982672833502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1204.9813122168277,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1190.2987894534897,,,,,,,,,,,,,,,,,
,,,,1230.9368455571907,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,978.0928268419478,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1186.5005264803683,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1192.8030200018798,,,,,,,,,,,,,,,
,,,,,,1211.9881115389037,,,,,,,,,,,,,,,,,,,,,,,,
1180.770325660797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1167.5431317475072,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1173.518240366156,,,,,,,,,,,,,,,,,,,,,
,1179.3623292359819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1244.7742273364179,,,,,,,,,,,,,,,,,,,
,,,1249.3315425367305,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1215.0413215741455,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1239.795994958546,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1188.455379337415,,,,,,,,,,,,,,,,,
,,1201.190266814416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1201.1942040923714,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1206.1045367386148,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1235.7921182001319,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1016.7133561631993,,,,,,,,,,,,,,,,
1218.557933177569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1231.8596423118984,,,,,,,,,,,,,,,
,,,,,,1213.7284079363553,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1239.9603187211399,,,,,,,,,,,,,,,,,,,,,,
,1178.5894497111942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1197.4321893242754,,,,,,,,,,,,,,,,,,,
,,,,,1143.6956484710422,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1254.4668011265485,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1188.0572975426098,,,,,,,,,,,,,,,,,
,,,995.4839685737467,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1195.292542691941,,,,,,,,,,,,,,,,,,,,,,,
,,,,1179.7499165792794,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1217.5970258103362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1207.684007750955,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1185.8367724248583,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1184.9464254528261,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1177.0768781512857,,,,,,,,,,,,,,,
1213.93244394439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1197.5437558135134,,,,,,,,,,,,,,,,,,,,,,,,
,1174.277824516876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1188.2270964543873,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1206.0043067313202,,,,,,,,,,,,,,,,,,,
,,,,,,,,967.6412287070561,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1205.670027905549,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1199.2862404011262,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1197.6342644965182,,,,,,,,,,,,,,,,,
,,,1208.3597003135806,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1174.4603768547138,,,,,,,,,,,,,,,,
,,,,1222.8128820808065,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1158.098275254278,,,,,,,,,,,,,,,
,,1266.869421684623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1243.6953669856591,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1217.8607022828255,,,,,,,,,,,,,,,,,,,,
,,,,,,1208.6294421676653,,,,,,,,,,,,,,,,,,,,,,,,
1205.0226216415513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1206.3924427598365,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1197.9826578528837,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1222.4572701088875,,,,,,,,,,,,,,,,,,,
,1237.0059019011812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1201.057180299329,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1171.1070962440265,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1212.8113691954982,,,,,,,,,,,,,,,,,
,,,1228.4014052707785,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1200.1786846300542,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1242.0795402412186,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1239.7312873550286,,,,,,,,,,,,,,,
,,,,,,,,,,992.5644550598493,,,,,,,,,,,,,,,,,,,,
,,1205.7112603092028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187.804319110181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1275.5690987326905,,,,,,,,,,,,,,,,,,
,,,,,,1210.900568271168,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1188.8705952929379,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,993.0310812880505,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1209.507774469994,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1193.1721765005852,,,,,,,,,,,,,,,,,,,,,
,917.5395677646853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1167.3990126055733,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,953.1749906288782,,,,,,,,,,,,,,,,,
,,,,,,,982.4642817388036,,,,,,,,,,,,,,,,,,,,,,,
,,,,1173.8285878908941,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1210.3765519191556,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1230.9363020872065,,,,,,,,,,,,,,,
,,,,,,,,,,1192.1383473653686,,,,,,,,,,,,,,,,,,,,
,,1205.3947556096791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966.6323650389575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1166.5592408281848,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1215.2120279865535,,,,,,,,,,,,,,,,,,
,1179.022974030398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1265.922444354419,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1201.4342341741697,,,,,,,,,,,,,,,,,,,,,,
,,,1209.2334737672827,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1172.0938761328853,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1228.90321106775,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1245.0405746869492,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1227.391857894774,,,,,,,,,,,,,,,,,
,,,,1208.5736776441288,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1182.6303110390522,,,,,,,,,,,,,,,
,,,,,,,,,,1174.3558737450542,,,,,,-3.81951039750129,0.2,3456.5916469335557,0.492844820022583,372.4803466796875,0.0003,0.00873727,0.135302734375,0.6797930002212524,-0.001233901532850723,1900,,,,
,,,,,,,,,,,,,,996.3970589544622,,,,,,,,,,,,,,,,
,,1219.589561188431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227.7009246249127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1184.430852784599,,,,,,,,,,,,,,,,,,
,,,,,1232.182726837717,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1141.6319041069137,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1162.7220068666925,,,,,,,,,,,,,,,,,,,,,,,
,1195.6365117836758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1187.3852192808977,,,,,,,,,,,,,,,,,,,
,,,,,,1195.8993753712098,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1244.9397545827292,,,,,,,,,,,,,,,,,,,,,,
,,,,1178.5199152244265,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1203.3137843321178,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1252.9613296610355,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1181.3314313894195,,,,,,,,,,,,,,,
,,,,,,,,,,1206.6984337115282,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1222.1230284742242,,,,,,,,,,,,,,,,
,,1212.8470868101267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1173.1947265401764,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.491676648969,,,,,,,,,,,,,,,,,,
,,,,,,,1201.2252322228558,,,,,,,,,,,,,,,,,,,,,,,
,1205.8044953955452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1000.8984831065948,,,,,,,,,,,,,,,,,,,,,,,,,
1038.7271666356253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1198.5543203024633,,,,,,,,,,,,,,,,,,,
,,,,,,1211.853279719573,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1192.916305566371,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1200.0248318953295,,,,,,,,,,,,,,,,,,,,,
,,,,1008.0454505448957,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1221.9071216036252,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1234.3351842855243,,,,,,,,,,,,,,,
,,,,,,,,,,1184.946726652885,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1210.367746239601,,,,,,,,,,,,,,,,
,,1176.2776464480198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1215.7294926912627,,,,,,,,,,,,,,,,,,
,,,1234.1663104633974,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1006.9778235408397,,,,,,,,,,,,,,,,,,,,,,,
1216.3548706034344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1195.1277783969217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1179.7154509782767,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1208.5115479865826,,,,,,,,,,,,,,,,,,,
,,,,,1241.3402902897565,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1213.6797127542607,,,,,,,,,,,,,,,,,,,,,
,,,,1189.9665016703807,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1270.3263404922614,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1221.062707531401,,,,,,,,,,,,,,,,,
,,,,,,,,,,1176.296164837264,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1216.3441840683065,,,,,,,,,,,,,,,
,,1183.2321956846395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1248.7070115234058,,,,,,,,,,,,,,,,
,,,,,,,1203.1865736878294,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.16813275,50.85,6240000,1.0
,1205.3886444005327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1240.8232322573488,,,,,,,,,,,,,,,,,,
,,,1222.3915891103077,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1192.8220854610877,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1191.891724899299,,,,,,,,,,,,,,,,,,,,,,,,,
1241.8694414252047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1215.8214628698488,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1265.0622663878016,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1231.379856801445,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1207.8662478602805,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1203.3079196747972,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1192.541355367506,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1244.4738628118457,,,,,,,,,,,,,,,,,
,,1233.9150198958946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1216.3705472301622,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1168.1893042296697,,,,,,,,,,,,,,,,,,
,1229.687987917247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1210.378667073306,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1228.6328611296349,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1188.5712596378835,,,,,,,,,,,,,,,,,,,,,,,,,
1199.5363277428064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,968.0445270593555,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1207.4904856665212,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1253.630057887391,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1230.2420855741311,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1240.8151206070077,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1231.6375477384659,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1198.7493160725676,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1195.3540585847973,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1212.8261467101613,,,,,,,,,,,,,,,,
,,1249.5853093225207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1186.7485102810142,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1243.4429810525498,,,,,,,,,,,,,,,,,,
,1212.178085654764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,980.5401153060368,,,,,,,,,,,,,,,,,,,,,,,
1187.2297860764625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1223.1080437919345,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1206.850767655134,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1174.9357547717113,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1207.4950356463107,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1250.0898696547788,,,,,,,,,,,,,,,,,,,
,,,,,,,,1217.1384796136927,,,,,,,,,,,,,,,,,,,,,,
